Date,z1_AC1(kW),z1_Light(kW),z1_Plug(kW),z1_S1(degC),z1_S1(RH%),z1_S1(lux),z2_AC1(kW),z2_Light(kW),z2_Plug(kW),z2_S1(degC),z2_S1(RH%),z2_S1(lux),z3_Light(kW),z3_Plug(kW),z4_AC1(kW),z4_AC2(kW),z4_AC3(kW),z4_AC4(kW),z4_Light(kW),z4_Plug(kW),z4_S1(degC),z4_S1(RH%),z4_S1(lux),z5_AC1(kW),z5_Light(kW),z5_Plug(kW),z5_S1(degC),z5_S1(RH%),z5_S1(lux),z1_Total(kW),z2_Total(kW),z3_Total(kW),z4_Total(kW),z5_Total(kW),Floor_Total(kW),Floor_Mean_Temp,Floor_Mean_Lux
2019-09-10 14:00:00,20.038,3.432166666666667,1.1179999999999999,20.8865,64.09916666666666,50.016666666666666,12.915166666666666,6.055833333333334,1.079,21.274,60.19866666666667,64.01666666666667,1.8313333333333333,0.2773333333333333,0.0,0.0,0.0,18.93616666666667,4.319,1.1271666666666667,21.5665,52.496833333333335,40.3,4.841333333333334,2.2819999999999996,0.4503333333333333,22.503333333333334,56.5995,53.81666666666667,24.588166666666666,20.05,2.1086666666666667,24.382333333333335,7.573666666666667,78.70283333333333,21.557583333333334,52.0375
2019-09-10 15:00:00,19.960166666666666,3.5348333333333333,0.9528333333333333,20.603666666666665,63.86816666666667,50.11666666666667,12.735000000000001,5.852333333333333,1.0066666666666666,21.2535,59.89266666666666,63.96666666666667,1.8063333333333333,0.2773333333333333,0.0,0.0,0.0,17.07283333333333,4.282833333333333,0.9753333333333334,21.531,50.96116666666667,40.13333333333333,4.481833333333333,2.2920000000000003,0.44183333333333336,22.285166666666665,55.12283333333333,51.8,24.447833333333335,19.594,2.083666666666667,22.331,7.2156666666666665,75.67216666666667,21.418229166666666,51.49791666666667
2019-09-10 16:00:00,9.940166666666666,3.541166666666667,1.0713333333333332,21.181500000000003,62.883500000000005,47.46666666666667,6.370833333333334,5.558000000000001,1.0146666666666666,21.537666666666667,59.227333333333334,59.11666666666667,1.8345,0.27416666666666667,0.0,0.0,0.0,8.532833333333334,4.2891666666666675,0.8005,22.133166666666668,50.31366666666667,38.416666666666664,1.9211666666666667,2.3085,0.46549999999999997,22.846333333333334,53.95733333333333,46.516666666666666,14.552666666666665,12.9435,2.1086666666666667,13.6225,4.695166666666666,47.9225,21.924666666666667,47.87916666666667
2019-09-10 17:00:00,0.0,3.3738333333333332,0.7911666666666667,24.11475,60.58633333333333,44.983333333333334,0.0,5.668666666666667,0.7011666666666667,23.931833333333334,57.89833333333333,60.11666666666667,1.6685,0.2738333333333333,0.0,0.0,0.0,0.0,1.7638333333333334,0.3686666666666667,24.386166666666668,51.553,6.466666666666667,0.0,0.6023333333333334,0.123,24.690166666666666,53.73616666666667,5.683333333333334,4.165,6.369833333333333,1.9423333333333335,2.1325,0.72475,15.322083333333332,24.28075,29.3125
2019-09-10 18:00:00,0.0,3.4,0.8985,25.047166666666666,60.99316666666667,44.983333333333334,0.0,5.745666666666667,0.4106666666666667,24.621666666666666,57.9795,60.016666666666666,1.8068333333333333,0.2803333333333333,0.0,0.0,0.0,0.0,0.8099999999999999,0.31933333333333336,24.3495,54.99616666666667,0.0,0.0,0.0,0.06899999999999999,24.643666666666665,54.9095,0.0,4.298500000000001,6.156333333333333,2.0871666666666666,1.1293333333333335,0.06899999999999999,13.740333333333332,24.6655,26.25
2019-09-10 19:00:00,0.0,3.3983333333333334,0.6396666666666667,25.424416666666666,65.43733333333334,44.95,0.0,5.667666666666666,0.38316666666666666,25.174833333333332,58.001999999999995,60.06666666666667,1.8306666666666667,0.2766666666666666,0.0,0.0,0.0,0.0,0.8106666666666666,0.2653333333333333,24.404,57.974666666666664,0.0,0.0,0.0,0.06949999999999999,24.692333333333334,58.031666666666666,0.0,4.038,6.050833333333333,2.1073333333333335,1.076,0.06949999999999999,13.341666666666667,24.9238125,26.254166666666666
2019-09-10 20:00:00,0.0,3.3838333333333335,0.30583333333333335,25.538999999999998,65.30683333333333,45.0,0.0,4.177666666666666,0.31966666666666665,25.2515,59.14083333333333,29.45,1.775,0.27149999999999996,0.0,0.0,0.0,0.0,0.8078333333333333,0.23466666666666666,24.562333333333335,61.5975,0.0,0.0,0.0,0.06866666666666667,24.788833333333333,61.853833333333334,0.0,3.6896666666666667,4.497333333333334,2.0465,1.0425,0.06866666666666667,11.344666666666665,25.035416666666666,18.6125
2019-09-10 21:00:00,0.0,0.8321666666666666,0.21966666666666665,25.387666666666668,66.04983333333334,4.5,0.0,1.7399999999999998,0.15816666666666668,24.811333333333334,61.23516666666667,0.0,1.2643333333333333,0.2706666666666667,0.0,0.0,0.0,0.0,0.8091666666666666,0.24716666666666667,24.6115,62.88733333333333,0.0,0.0,0.0,0.07050000000000001,24.842666666666666,63.089000000000006,0.0,1.0518333333333334,1.8981666666666668,1.5350000000000001,1.0563333333333333,0.07050000000000001,5.611833333333334,24.91329166666667,1.125
2019-09-10 22:00:00,0.0,0.0,0.23616666666666666,24.800666666666665,66.48516666666667,0.0,0.0,0.01,0.12033333333333333,24.569666666666667,63.04183333333333,0.0,0.23866666666666667,0.2641666666666667,0.0,0.0,0.0,0.0,0.20083333333333334,0.13033333333333333,24.657666666666668,62.56633333333333,0.0,0.0,0.0,0.06866666666666667,24.825666666666667,62.60916666666667,0.0,0.23616666666666666,0.13033333333333333,0.5028333333333334,0.33116666666666666,0.06866666666666667,1.2691666666666668,24.713416666666667,0.0
2019-09-10 23:00:00,0.0,0.0,0.211,24.498333333333335,67.007,0.0,0.0,0.01,0.125,24.433833333333332,63.517,0.0,0.07483333333333334,0.27599999999999997,0.0,0.0,0.0,0.0,0.0,0.112,24.667666666666666,62.86666666666667,0.0,0.0,0.0,0.066,24.854833333333332,62.3785,0.0,0.211,0.13499999999999998,0.35083333333333333,0.112,0.066,0.8748333333333334,24.613666666666667,0.0
2019-09-11 00:00:00,0.0,0.0,0.23083333333333336,24.381333333333334,67.259,0.0,0.0,0.01,0.14166666666666666,24.371166666666667,63.717999999999996,0.0,0.06216666666666667,0.2705,0.0,0.0,0.0,0.0,0.0,0.092,24.677333333333333,63.244,0.0,0.0,0.0,0.06966666666666667,24.875333333333334,62.22116666666667,0.0,0.23083333333333336,0.15166666666666667,0.33266666666666667,0.092,0.06966666666666667,0.8768333333333334,24.57629166666667,0.0
2019-09-11 01:00:00,0.0,0.0,0.20516666666666666,24.324,67.46183333333333,0.0,0.0,0.01,0.13933333333333334,24.3385,63.8035,0.0,0.11166666666666666,0.2641666666666667,0.0,0.0,0.0,0.0,0.0,0.10833333333333334,24.671499999999998,63.37683333333334,0.0,0.0,0.0,0.06966666666666667,24.881166666666665,62.19716666666667,0.0,0.20516666666666666,0.14933333333333335,0.37583333333333335,0.10833333333333334,0.06966666666666667,0.9083333333333333,24.553791666666665,0.0
2019-09-11 02:00:00,0.0,0.0,0.226,24.290666666666667,67.61825,0.0,0.0,0.01,0.14033333333333334,24.352166666666665,63.87533333333333,0.0,0.06199999999999999,0.26483333333333337,0.0,0.0,0.0,0.0,0.0,0.11033333333333334,24.698333333333334,63.61383333333333,0.0,0.0,0.0,0.06883333333333333,24.90666666666667,62.23316666666667,0.0,0.226,0.15033333333333332,0.32683333333333336,0.11033333333333334,0.06883333333333333,0.8825000000000001,24.562020833333335,0.0
2019-09-11 03:00:00,0.0,0.0,0.19716666666666666,24.285666666666668,67.72449999999999,0.0,0.0,0.01,0.13166666666666668,24.338,64.46583333333334,0.0,0.01933333333333333,0.2705,0.0,0.0,0.0,0.0,0.0,0.11333333333333333,24.709333333333333,63.959666666666664,0.0,0.0,0.0,0.06949999999999999,24.922666666666668,62.36816666666667,0.0,0.19716666666666666,0.14166666666666666,0.2898333333333334,0.11333333333333333,0.06949999999999999,0.8115000000000001,24.563916666666668,0.0
2019-09-11 04:00:00,0.0,0.0,0.22783333333333336,24.276833333333336,67.89833333333334,0.0,0.0,0.01,0.19633333333333333,24.348166666666668,64.29833333333333,0.0,0.11183333333333333,0.2641666666666667,0.0,0.0,0.0,0.0,0.0,0.11183333333333333,24.719,64.16533333333334,0.0,0.0,0.0,0.06933333333333333,24.92716666666667,62.469166666666666,0.0,0.22783333333333336,0.20633333333333334,0.37600000000000006,0.11183333333333333,0.06933333333333333,0.9913333333333334,24.56779166666667,0.0
2019-09-11 05:00:00,0.0,0.0,0.19166666666666668,24.299333333333333,68.559,0.06666666666666667,0.0,0.3971666666666667,0.20183333333333334,24.37683333333333,64.46883333333334,0.0,0.7,0.267,0.0,0.0,0.0,0.0,0.10733333333333334,0.11583333333333333,24.72416666666667,64.4835,0.0,0.0,0.0,0.079,24.941,62.549,0.0,0.19166666666666668,0.599,0.9670000000000001,0.22316666666666668,0.079,2.0598333333333336,24.58533333333333,0.016666666666666666
2019-09-11 06:00:00,0.0,0.4766666666666667,0.2326666666666667,24.520333333333333,70.5645,10.983333333333333,0.0,3.2863333333333333,0.3171666666666667,24.480666666666664,66.054,35.68333333333333,1.6828333333333334,0.2695,0.0,0.0,0.0,0.0,1.5971666666666666,0.09166666666666666,24.947833333333335,64.96883333333334,26.133333333333333,0.0,0.6758333333333334,0.178,25.110666666666667,63.17550000000001,21.066666666666666,0.7093333333333334,3.6035,1.9523333333333333,1.6888333333333334,0.8538333333333334,8.807833333333333,24.764875,23.466666666666665
2019-09-11 07:00:00,6.487833333333333,0.5573333333333333,0.2826666666666667,24.512166666666666,72.30616666666667,7.133333333333334,5.417333333333334,5.367500000000001,0.33699999999999997,24.798000000000002,64.81333333333333,60.85,1.6435,0.27416666666666667,0.0,0.0,0.0,4.762166666666667,3.6253333333333333,0.7648333333333334,25.355,64.12833333333333,37.266666666666666,3.7218333333333335,2.0325,0.28950000000000004,25.1445,62.6575,45.11666666666667,7.327833333333333,11.121833333333335,1.9176666666666666,9.152333333333333,6.043833333333334,35.5635,24.952416666666668,37.59166666666667
2019-09-11 08:00:00,21.508333333333333,3.0709999999999997,0.7161666666666666,20.3465,67.61416666666666,50.6,13.7535,5.723,0.6156666666666666,21.663166666666665,59.768166666666666,64.43333333333334,2.006666666666667,0.2771666666666667,0.0,0.0,0.0,17.979333333333333,4.252666666666666,0.8138333333333333,21.3495,58.94766666666667,40.46666666666667,4.316,2.2798333333333334,0.4276666666666667,22.116333333333333,64.5645,49.983333333333334,25.2955,20.092166666666667,2.2838333333333334,23.045833333333334,7.0235,77.74083333333333,21.368875,51.37083333333333
2019-09-11 09:00:00,19.2685,3.325833333333333,0.9116666666666667,20.401333333333334,65.72183333333334,46.93333333333333,12.445,5.671666666666667,0.975,21.347166666666666,60.57083333333333,64.76666666666667,1.8355,0.27416666666666667,0.0,0.0,0.0,16.736666666666668,4.1665,0.9818333333333332,21.38566666666667,54.35816666666666,40.0,4.250666666666667,2.2438333333333333,0.4083333333333333,22.373833333333334,59.850166666666674,51.71666666666667,23.505999999999997,19.091666666666665,2.1096666666666666,21.884999999999998,6.902833333333334,73.49516666666666,21.377000000000002,50.854166666666664
2019-09-11 10:00:00,19.617166666666666,3.333833333333333,0.9666666666666667,20.226499999999998,65.11716666666668,46.53333333333333,12.629333333333333,5.6321666666666665,1.0686666666666667,21.291166666666665,59.98266666666667,64.86666666666666,1.8118333333333334,0.27249999999999996,0.0,0.0,0.0,16.791166666666665,4.1771666666666665,0.972,21.344833333333334,52.2205,40.06666666666667,4.6255,2.281833333333333,0.3928333333333333,22.369833333333336,56.95033333333333,50.55,23.917666666666666,19.330166666666667,2.0843333333333334,21.940333333333335,7.300166666666667,74.57266666666668,21.308083333333332,50.50416666666667
2019-09-11 11:00:00,15.058333333333334,3.5693333333333332,0.8936666666666666,20.553333333333335,64.236,46.93333333333333,9.640833333333335,5.723833333333333,1.064,21.171333333333333,59.32066666666666,65.6,1.784,0.2773333333333333,0.0,0.0,0.0,12.795166666666667,4.220833333333333,1.0056666666666667,21.546499999999998,50.8615,40.233333333333334,3.2776666666666667,2.2963333333333336,0.38866666666666666,22.509,54.871833333333335,51.25,19.521333333333335,16.42866666666667,2.0613333333333332,18.021666666666665,5.962666666666666,61.995666666666665,21.44504166666667,51.00416666666667
2019-09-11 12:00:00,0.0,3.366,0.9250833333333334,23.886000000000003,60.78183333333333,45.45,0.0,5.713833333333333,1.0101666666666667,23.769166666666667,57.9625,63.71666666666667,1.8773333333333333,0.2773333333333333,0.0,0.0,0.0,0.0,4.020166666666666,0.8768333333333334,25.098333333333336,49.893166666666666,36.85,0.0,1.5948333333333333,0.3303333333333333,24.8645,52.70183333333333,48.483333333333334,4.31375,6.724,2.1546666666666665,4.897,1.9251666666666667,19.981333333333332,24.405458333333335,48.625
2019-09-11 13:00:00,19.073833333333333,3.2939999999999996,0.6685,22.185,63.28883333333333,45.63333333333333,16.238666666666667,5.574666666666667,0.9906666666666666,22.075499999999998,57.62116666666667,63.86666666666667,1.8611666666666666,0.2773333333333333,0.0,0.0,0.0,18.5075,4.104166666666667,0.917,22.560166666666664,53.79066666666667,38.666666666666664,7.295166666666666,1.8476666666666666,0.40116666666666667,22.357000000000003,58.34583333333333,48.916666666666664,23.036333333333335,22.804,2.1385,23.528666666666666,9.544,81.0515,22.294416666666667,49.270833333333336
2019-09-11 14:00:00,20.065,3.3048333333333333,0.6765,20.5545,63.82033333333333,45.06666666666667,13.1005,5.5835,1.0416666666666667,21.26066666666667,59.415499999999994,64.51666666666667,1.8880000000000001,0.2773333333333333,0.0,0.0,0.0,17.121166666666667,4.214333333333333,0.9608333333333333,21.688166666666667,51.667,39.65,5.048,2.2529999999999997,0.40800000000000003,22.475666666666665,56.910333333333334,49.36666666666667,24.046333333333333,19.725666666666665,2.1653333333333333,22.296333333333333,7.709,75.94266666666667,21.49475,49.65
2019-09-11 15:00:00,20.177500000000002,3.355166666666667,0.7196666666666667,20.294333333333334,63.825833333333335,45.266666666666666,13.297,5.586666666666667,0.9643333333333334,20.817833333333333,59.26683333333334,64.8,1.654,0.2765,0.0,0.0,0.0,17.253416666666666,4.229,0.8130000000000001,21.416666666666668,50.3885,39.9,5.69575,2.2626666666666666,0.39116666666666666,22.115666666666666,55.2605,49.916666666666664,24.252333333333333,19.848000000000003,1.9304999999999999,22.29375,8.34875,76.67475,21.161125000000002,49.97083333333333
2019-09-11 16:00:00,10.098833333333333,3.584166666666667,1.0401666666666667,20.779166666666665,62.26933333333333,45.233333333333334,6.632000000000001,5.634,0.8026666666666666,21.298000000000002,58.393166666666666,63.53333333333333,1.6736666666666666,0.2773333333333333,0.0,0.0,0.0,8.634333333333332,4.192166666666667,0.6403333333333333,22.13,49.449,38.86666666666667,2.6473333333333335,2.3005,0.3935,22.596999999999998,54.3565,47.983333333333334,14.723166666666666,13.068666666666667,1.951,13.466833333333334,5.341333333333334,48.551,21.701041666666665,48.90416666666667
2019-09-11 17:00:00,0.0,3.6278333333333332,0.7428333333333333,24.013333333333332,59.009,40.083333333333336,0.0,5.806,0.7226666666666667,23.755666666666666,56.656166666666664,61.65,1.5228333333333335,0.27699999999999997,0.0,0.0,0.0,0.0,2.984,0.3496666666666667,24.7515,49.65983333333334,13.3,0.0,1.4603333333333335,0.16683333333333333,25.090145833333334,51.49880208333333,44.4625,4.370666666666667,6.528666666666666,1.7998333333333332,3.333666666666667,1.6271666666666669,17.66,24.388981770833333,39.87109375
2019-09-11 18:00:00,0.0,3.6646666666666667,0.37416666666666665,24.759166666666665,59.44133333333333,39.45,0.0,5.776666666666666,0.705,24.637999999999998,56.74316666666667,60.6,1.511,0.27266666666666667,0.0,0.0,0.0,0.0,2.2838333333333334,0.24100000000000002,24.731166666666663,52.9045,2.2333333333333334,0.0,1.0723333333333334,0.10016666666666667,25.5371875,51.81844791666666,41.170833333333334,4.038833333333334,6.4816666666666665,1.7836666666666665,2.5248333333333335,1.1725,16.0015,24.915872395833333,35.805989583333336
2019-09-11 19:00:00,0.0,3.4963333333333333,0.35200000000000004,25.27266666666667,61.044,39.06666666666667,0.0,5.695666666666667,0.5913333333333334,25.2895,57.85733333333334,60.0,1.5371666666666668,0.27999999999999997,0.0,0.0,0.0,0.0,2.2626666666666666,0.296,24.730833333333333,55.708666666666666,2.0,0.0,1.0601666666666667,0.10066666666666667,25.534,54.98716666666667,41.0,3.8483333333333336,6.287000000000001,1.8171666666666666,2.5586666666666664,1.1608333333333334,15.671999999999999,25.20675,35.516666666666666
2019-09-11 20:00:00,0.0,2.5478333333333336,0.29,25.227333333333334,64.0605,25.233333333333334,0.0,5.743666666666667,0.4545,26.247666666666667,57.0595,60.8,1.5356666666666667,0.27416666666666667,0.0,0.0,0.0,0.0,2.2875,0.35816666666666663,24.6435,58.85,2.0,0.0,1.0710000000000002,0.09833333333333334,25.560166666666664,57.1785,41.03333333333333,2.8378333333333337,6.198166666666666,1.8098333333333334,2.6456666666666666,1.1693333333333336,14.660833333333333,25.419666666666668,32.266666666666666
2019-09-11 21:00:00,0.0,0.0,0.19983333333333334,24.819833333333335,66.32300000000001,0.0,0.0,5.786833333333333,0.3115,25.466833333333334,59.1235,60.55,1.0153333333333334,0.26466666666666666,0.0,0.0,0.0,0.0,1.3195000000000001,0.26083333333333336,25.218833333333336,60.1215,0.38333333333333336,0.0,0.328,0.07949999999999999,25.94125,56.347,6.166666666666667,0.19983333333333334,6.098333333333333,1.28,1.5803333333333334,0.40750000000000003,9.566,25.3925625,18.552083333333332
2019-09-11 22:00:00,0.0,0.0,0.2565,24.5165,68.54266666666668,0.0,0.0,5.361166666666667,0.23483333333333334,25.398333333333333,60.324666666666666,46.983333333333334,0.7721666666666667,0.26733333333333337,0.0,0.0,0.0,0.0,0.4375,0.19183333333333333,24.636166666666668,62.348166666666664,0.0,0.0,0.0,0.0755,25.292666666666666,58.9905,0.0,0.2565,5.596,1.0394999999999999,0.6293333333333334,0.0755,7.596833333333334,24.960916666666666,11.745833333333334
2019-09-11 23:00:00,0.0,0.0,0.2025,24.3585,68.33733333333333,0.0,0.0,1.9341666666666666,0.13583333333333333,25.120333333333335,61.1445,0.0,0.4666666666666667,0.27116666666666667,0.0,0.0,0.0,0.0,0.0,0.10783333333333332,24.561500000000002,62.38966666666667,0.0,0.0,0.0,0.0745,24.931833333333334,60.09633333333333,0.0,0.2025,2.07,0.7378333333333332,0.10783333333333332,0.0745,3.1926666666666668,24.743041666666667,0.0
2019-09-12 00:00:00,0.0,0.0,0.26966666666666667,24.221666666666668,68.1485,0.0,0.0,0.01,0.13483333333333333,24.661166666666666,61.904833333333336,0.0,0.14016666666666666,0.2771666666666667,0.0,0.0,0.0,0.0,0.0,0.10866666666666668,24.53666666666667,62.248666666666665,0.0,0.0,0.0,0.0735,24.8715,60.31433333333334,0.0,0.26966666666666667,0.14483333333333331,0.41733333333333333,0.10866666666666668,0.0735,1.014,24.57275,0.0
2019-09-12 01:00:00,0.0,0.0,0.2851666666666667,24.166166666666665,68.10533333333333,0.0,0.0,0.01,0.14383333333333334,24.49816666666667,62.24733333333334,0.0,0.0915,0.2773333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,24.534333333333333,62.547333333333334,0.0,0.0,0.0,0.07516666666666666,24.8575,60.466833333333334,0.0,0.2851666666666667,0.15383333333333335,0.3688333333333333,0.08333333333333333,0.07516666666666666,0.9646666666666667,24.514041666666667,0.0
2019-09-12 02:00:00,0.0,0.0,0.31649999999999995,24.131083333333333,68.29358333333333,0.0,0.0,0.01,0.14400000000000002,24.3995,62.52133333333334,0.0,0.019000000000000003,0.2736666666666666,0.0,0.0,0.0,0.0,0.0,0.1075,24.531166666666667,63.10333333333333,0.0,0.0,0.0,0.074,24.851,60.7055,0.0,0.31649999999999995,0.154,0.29266666666666663,0.1075,0.074,0.9446666666666667,24.478291666666667,0.0
2019-09-12 03:00:00,0.0,0.0,0.24716666666666667,24.278166666666667,68.51433333333333,0.0,0.0,0.01,0.14466666666666667,24.353166666666667,62.71566666666667,0.0,0.11783333333333333,0.27699999999999997,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,24.57790625,63.08329166666667,0.0,0.0,0.0,0.075,24.842499999999998,60.9235,0.0,0.24716666666666667,0.15466666666666667,0.39483333333333337,0.10800000000000001,0.075,0.9796666666666667,24.487799479166668,0.0
2019-09-12 04:00:00,0.0,0.0,0.2425,24.689,68.71916666666667,0.0,0.0,0.01,0.1275,24.328166666666668,62.910833333333336,0.0,0.06516666666666666,0.28049999999999997,0.0,0.0,0.0,0.0,0.0,0.1065,24.747677083333333,62.731208333333335,0.0,0.0,0.0,0.07483333333333334,24.826,61.3475,0.0,0.2425,0.1375,0.3456666666666666,0.1065,0.07483333333333334,0.9069999999999999,24.656846354166664,0.0
2019-09-12 05:00:00,0.0,0.0,0.20199999999999999,24.635,68.98633333333333,0.03333333333333333,0.0,0.3906666666666666,0.12716666666666668,24.311666666666667,63.321,1.45,0.4076666666666667,0.2738333333333333,0.0,0.0,0.0,0.0,0.0,0.10516666666666667,24.5315,63.87766666666666,0.0,0.0,0.0,0.07566666666666667,24.8315,61.58116666666667,0.0,0.20199999999999999,0.5178333333333334,0.6815,0.10516666666666667,0.07566666666666667,1.5821666666666665,24.577416666666668,0.37083333333333335
2019-09-12 06:00:00,0.0,0.5108333333333334,0.2465,24.311833333333333,70.028,10.316666666666666,0.0,3.3276666666666666,0.317,24.461666666666666,63.9075,24.7,1.7206666666666666,0.27566666666666667,0.0,0.0,0.0,0.0,1.8071666666666666,0.26633333333333337,24.708666666666666,63.975500000000004,28.033333333333335,0.0,0.7985,0.07366666666666667,24.981333333333332,62.14633333333334,29.85,0.7573333333333333,3.6446666666666667,1.9963333333333333,2.0735,0.8721666666666668,9.344,24.615875000000003,23.225
2019-09-12 07:00:00,6.058833333333333,0.9123333333333333,0.30483333333333335,24.247666666666664,70.21000000000001,17.116666666666667,5.3505,5.3341666666666665,0.4951666666666667,25.062833333333334,61.7935,60.7,1.6761666666666668,0.2768333333333333,0.0,0.0,0.0,4.6695,3.7958333333333334,0.5588333333333334,25.197333333333333,63.780499999999996,36.15,3.661,1.5016666666666665,0.1095,24.97683333333333,61.761833333333335,42.516666666666666,7.276,11.179833333333333,1.953,9.024166666666668,5.272166666666666,34.70516666666666,24.731187499999997,39.92916666666667
2019-09-12 08:00:00,20.865833333333335,3.1921666666666666,0.6028333333333333,20.255999999999997,66.87166666666667,46.55,13.386166666666666,5.457666666666666,0.8318333333333334,21.80816666666667,59.10166666666667,63.31666666666667,1.7906666666666666,0.2773333333333333,0.0,0.0,0.0,17.546833333333332,4.119166666666667,0.7896666666666667,21.288166666666665,58.242333333333335,38.93333333333333,4.458833333333333,2.185666666666667,0.453,21.920666666666666,64.33216666666667,46.45,24.660833333333336,19.675666666666665,2.068,22.455666666666666,7.0975,75.95766666666667,21.31825,48.8125
2019-09-12 09:00:00,19.022666666666666,3.2408333333333332,0.8861666666666667,20.195833333333333,65.33783333333334,45.71666666666667,12.339,5.556333333333333,1.0801666666666667,21.256833333333336,59.94666666666667,61.733333333333334,1.9216666666666666,0.27416666666666667,0.0,0.0,0.0,16.516333333333332,4.242333333333333,1.0565,21.201666666666664,53.843333333333334,39.833333333333336,3.504166666666667,2.266833333333333,0.4795,22.349333333333334,58.93233333333333,46.833333333333336,23.14966666666667,18.9755,2.1958333333333333,21.815166666666666,6.2505,72.38666666666667,21.25091666666667,48.52916666666667
2019-09-12 10:00:00,19.57633333333333,3.576,0.8623333333333334,19.568666666666665,66.10166666666666,46.2,12.801,5.512,1.2138333333333333,21.276,59.54216666666667,59.65,1.912,0.275,0.0,0.0,0.0,17.206416666666666,4.172166666666667,1.0793333333333335,21.249000000000002,52.12433333333333,39.78333333333333,4.339416666666667,2.229833333333333,0.47050000000000003,22.40266666666667,55.71966666666666,46.86666666666667,24.014666666666667,19.526833333333332,2.187,22.4575,7.039833333333333,75.2205,21.12408333333333,48.125
2019-09-12 11:00:00,15.081,3.6111666666666666,0.8223333333333334,19.7165,65.87100000000001,46.7,9.8705,5.5715,1.0828333333333333,21.108999999999998,59.198499999999996,59.86666666666667,1.7688333333333333,0.2773333333333333,0.0,0.0,0.0,12.868833333333333,4.203666666666667,1.1806666666666668,21.401,51.16,39.65,3.0328333333333335,2.2478333333333333,0.4821666666666667,22.5505,54.599916666666665,46.983333333333334,19.514499999999998,16.524833333333333,2.0461666666666667,18.25316666666667,5.762833333333333,62.1015,21.19347916666667,48.27708333333333
2019-09-12 12:00:00,0.0,3.652333333333333,0.7191666666666666,23.24683333333333,61.623666666666665,45.06666666666667,0.0,5.653666666666667,1.1864999999999999,23.7505,57.39633333333334,58.15,1.7243333333333333,0.28049999999999997,0.0,0.0,0.0,0.0,3.898,0.9958333333333333,24.631166666666665,50.461999999999996,36.25,0.0,2.1136666666666666,0.3636666666666667,25.33083333333333,50.97183333333333,44.96666666666667,4.3715,6.840166666666667,2.004833333333333,4.893833333333333,2.477333333333333,20.587666666666667,24.2181875,46.208333333333336
2019-09-12 13:00:00,19.03033333333333,3.4836666666666667,0.8448333333333333,21.651166666666665,65.0295,46.016666666666666,16.719166666666666,5.626499999999999,1.062,22.127833333333335,57.2625,59.8,1.9338333333333333,0.2773333333333333,0.0,0.0,0.0,19.1725,4.165666666666667,1.127,22.22716666666667,54.93566666666666,39.25,8.83,2.2479999999999998,0.3863333333333333,22.13266666666667,58.3865,48.0,23.358833333333333,23.407666666666668,2.2111666666666663,24.46516666666667,11.464333333333334,84.90716666666667,22.034708333333334,48.266666666666666
2019-09-12 14:00:00,20.3365,3.3893333333333335,0.9329999999999999,20.244333333333334,65.47916666666667,47.11666666666667,13.431000000000001,5.6193333333333335,1.0125,21.2625,59.217333333333336,60.78333333333333,1.9595,0.2773333333333333,0.0,0.0,0.0,17.349666666666668,4.3084999999999996,1.1403333333333334,21.517833333333332,52.367,39.96666666666667,4.996166666666666,2.306,0.42550000000000004,22.75625,57.03,49.6,24.658833333333334,20.062833333333334,2.2368333333333337,22.7985,7.727666666666667,77.48466666666667,21.45325,49.391666666666666
2019-09-12 15:00:00,20.205499999999997,3.3699999999999997,0.9564166666666666,19.761833333333335,65.22166666666666,48.95,13.308,5.702333333333333,1.0166666666666666,20.938333333333333,58.87416666666666,60.25,1.9548333333333332,0.27249999999999996,0.0,0.0,0.0,17.2495,4.3021666666666665,0.8738333333333334,21.32766666666667,50.948,39.483333333333334,4.452,2.3165,0.4105,22.08021212121212,55.485439393939394,49.05,24.547833333333337,20.027,2.227333333333333,22.4255,7.179,76.38066666666667,21.026348484848484,49.433712121212125
2019-09-12 16:00:00,10.061833333333334,3.3258333333333336,0.9924999999999999,20.641833333333334,63.2025,48.11666666666667,6.640166666666667,5.703666666666667,0.988,21.4755,58.157000000000004,60.56666666666667,1.921,0.2773333333333333,0.0,0.0,0.0,8.553500000000001,4.043166666666667,0.8378333333333334,22.092499999999998,49.653,39.56666666666667,3.633,2.2895,0.3958333333333333,22.99787121212121,53.10464393939394,49.25,14.380166666666666,13.331833333333332,2.1983333333333333,13.434499999999998,6.318333333333333,49.66316666666667,21.802630681818183,49.44962121212121
2019-09-12 17:00:00,0.0,3.3111666666666664,0.7928333333333334,23.920166666666667,59.854000000000006,44.5,0.0,5.702666666666667,0.7345,23.9595,56.39833333333333,60.63333333333333,1.43,0.27699999999999997,0.0,0.0,0.0,0.0,2.2681666666666667,0.2743333333333334,24.706166666666668,50.09766666666667,13.8,0.0,1.3918333333333335,0.18433333333333335,25.386333333333333,51.507333333333335,39.6,4.104,6.437166666666667,1.707,2.5425,1.5761666666666667,16.366833333333332,24.493041666666667,39.63333333333333
